3	5.619	29.595827000000003	72.29	14.974497899576317
4	22.08	58.520156	185.759	26.27369631036854
5	16.217	96.202977	340.115	44.64950703374931
6	46.216	134.91476	377.836	58.42918651671787
7	30.934000000000005	172.02251600000002	549.87	76.72206126578325
8	74.302	226.440663	581.845	91.75044168463039
9	39.189	282.59623200000004	782.932	120.31339031688746

3	1.418	14.707813	48.195	9.502967716110815
4	1.618	26.168377	136.348	14.245209549317803
5	1.817	41.317109	181.7	21.244805954942986
6	1.897	56.40315	178.041	25.705634732495938
7	2.247	72.68836099999999	293.929	32.92655374505821
8	2.646	95.533496	289.04	41.56975663778784
9	2.92	115.28868600000003	408.006	51.138199020854216
