no inline
3	6.474	30.884592000000005	72.277	15.114410165805214
4	22.787	58.405864	182.391	25.776312157986627
5	19.045	95.440983	326.597	44.41021531259241
6	44.473	132.235395	383.014	57.45341331188389
7	27.477	170.519352	540.057	75.78250556924375
8	67.282	226.68667199999996	645.354	92.92658390034484
9	45.527	281.523405	774.04	121.31331841298936

3	2.356	15.474478000000001	50.616	9.46091154333169
4	2.49	27.303005999999993	143.533	14.643944592465223
5	2.718	42.860800999999995	182.15	21.685604151898385
6	2.923	59.702670999999995	182.708	26.487363413283447
7	3.16	78.013965	332.604	34.27991736878294
8	3.345	102.07867900000001	312.111	42.75985615008471
9	3.444	121.55638300000001	417.074	52.20311275596235
