3	6.79	33.01405000000001	74.221	16.3413107464613
4	23.717	62.91003499999999	192.569	26.9720262835705
5	16.951	93.845951	319.799	43.159178669293595
6	44.432	132.255922	372.829	57.3829795172418
7	45.52	220.37890499999997	658.392	95.80049987045696
8	76.382	312.486075	884.769	127.14679674526593
9	66.829	393.3717959999999	1081.57	165.9274273386642

3	2.477	15.651814	50.105	9.521287353623686
4	2.587	27.594087000000002	137.04	14.954381533265535
5	2.818	41.122805	163.896	20.76451739794942
6	3.021	59.27948299999999	178.442	25.7408528411298
7	3.108	76.168546	346.382	33.38999154748957
8	4.479	99.882997	326.424	42.20948038067988
9	3.675	121.97556600000001	431.669	52.80654509143852
