inline
3	6.014	30.398856000000002	70.715	14.885335477897486
4	22.707	57.731795000000005	181.075	25.652048847237033
5	18.16	95.46501000000004	325.731	44.52105596117182
6	44.018	131.298156	381.217	57.09760683673299
7	26.886	169.95464500000003	540.89	75.52676004623827
8	66.4	225.682612	645.251	92.48442485311715
9	45.008	280.392815	771.853	120.95557947394019

3	1.418	14.891329000000002	49.339	9.57860495299835
4	1.427	26.572998000000002	139.764	14.593835421927922
5	2.015	42.48650400000001	182.217	21.73636176904816
6	1.905	58.689592	181.005	26.132233042381163
7	2.127	75.85794199999998	328.932	33.69506060507711
8	2.566	100.65746899999998	311.58	42.59114661740428
9	2.864	121.47530099999997	415.696	52.4070079019174

no inline
3	6.629	30.651173999999997	70.933	14.883438371407319
4	23.412	59.223497	182.355	25.784987408793942
5	19.146	95.13231800000001	326.947	44.13391706622563
6	44.129	131.65488	382.245	57.145138202858725
7	27.868	169.85273100000006	540.184	75.4268799234172
8	67.309	226.08619299999998	643.685	92.62569536109777
9	45.62	280.36188500000003	768.876	120.67733300999056

3	2.35	15.540451000000003	50.627	9.48370903310638
4	2.584	27.363789	141.068	14.598467578486414
5	2.652	42.980296	182.444	21.60800442603755
6	2.9	59.84410199999999	182.798	26.49812544837604
7	3.021	76.67849000000001	330.05	33.929276063719755
8	3.295	101.932953	309.922	42.823977740493824
9	3.503	121.757918	416.893	52.46587190731009
