3	5.536	29.268415999999995	71.983	14.951862785275097
4	21.537	54.50817399999999	179.032	25.00814974646197
5	15.577000000000002	84.93286100000002	303.715	39.6022207322342
6	37.952	116.10386399999999	330.041	50.12070634865792
7	29.394	151.51080199999996	494.131	66.12045584101358
8	64.646	204.91328499999997	564.383	83.05496649558884
9	40.831	267.214163	742.324	113.69744932558329

3	1.417	14.236063000000001	47.604	9.210908403879369
4	1.418	25.028138	128.104	14.198075278662753
5	1.816	37.885961	162.329	19.82567636568385
6	1.82	50.95620199999999	156.107	22.647927562451958
7	2.217	65.09888699999999	273.205	29.083988747207275
8	2.344	84.41802200000001	267.771	36.87348911799976
9	2.705	104.71301199999999	376.295	46.787307759383125

3	5.535	29.157832000000006	71.735	14.938707211902186
4	21.537	54.49833399999999	179.023	25.02100162473016
5	15.566000000000003	84.92559500000002	303.718	39.591483045583416
6	37.95	116.11893299999998	330.024	50.145409010709706
7	29.209	151.430558	493.646	66.1336223695508
8	64.481	204.713921	564.205	83.05260648842561
9	40.9	267.049134	742.117	113.64615832292624

3	1.417	14.201645000000001	47.651	9.240798994840112
4	1.418	25.050705	128.107	14.232520087110535
5	1.817	37.885923	162.349	19.8237407877497
6	1.82	50.95679900000001	156.095	22.647717290205108
7	2.218	65.103956	273.193	29.104200221455915
8	2.346	84.42026700000001	267.785	36.871549768867446
9	2.705	104.70224499999999	376.377	46.790963507379544

3	5.515	29.489182999999997	72.105	14.85894798054693
4	21.951	55.307064	179.22	25.413177647434082
5	15.708999999999998	86.512756	309.712	40.35940863449055
6	37.735	119.316741	352.583	52.17044116329754
7	31.703000000000003	155.816159	500.426	68.62582412923823
8	64.727	211.112357	580.292	86.01854943633198
9	43.263	273.80236799999994	770.404	116.8438025758619

3	1.417	14.484282000000004	49.192	9.25261780647772
4	1.617	25.51004099999999	130.687	14.366470026640007
5	1.529	38.67322599999999	162.105	20.144315277788298
6	1.775	52.446943000000005	166.852	23.721455226942435
7	2.031	67.631482	295.824	30.744747772770648
8	2.345	87.831221	280.232	38.491104268180514
9	2.705	108.02194200000001	384.933	47.93611947271844

3	5.534	29.766281000000003	69.452	14.850627326615967
4	22.126	55.282858	179.668	25.037311043523147
5	15.654	86.35311999999999	309.834	40.05874521159552
6	37.88	119.128267	351.18	51.82244520420334
7	31.537	155.09682899999996	477.36199999999997	68.18051892735177
8	64.295	211.631101	583.206	86.056377275671
9	43.399	274.891532	770.944	117.2354223548656

3	1.417	14.450941000000002	49.157	9.300467433737133
4	1.418	25.28997	130.042	14.299738647768864
5	1.817	38.677904999999996	162.256	20.143438625309894
6	1.82	52.15148299999999	166.889	23.586191064235674
7	2.014	67.58660600000002	292.038	30.63171115986409
8	2.345	88.07516599999998	281.919	38.575085863077334
9	2.707	108.19187699999998	387.25	48.11883979841392

3	5.534	29.774169	69.457	14.85422731048068
4	22.127	55.283249000000005	179.685	25.035164443432542
5	15.664	86.406569	309.825	40.10504988603802
6	37.877	119.389694	351.833	51.85893403369835
7	31.528999999999996	155.09143300000002	477.358	68.17806906716581
8	64.306	211.63438800000003	583.013	86.05168942717347
9	43.384	274.87952	770.91	117.24533502784399

3	1.417	14.384058	49.613	9.334097436259475
4	1.617	25.302916999999994	130.114	14.284613497146992
5	1.619	38.819697	162.628	20.200385866124712
6	2.415	52.14865199999999	166.462	23.542199948886047
7	2.217	67.44497199999998	291.672	30.575955030370487
8	2.338	87.95824000000002	281.478	38.56896976182908
9	2.714	108.222438	387.039	48.14511418840307

no inline
3	5.899	29.998619000000005	70.466	14.919966262063049
4	22.23	55.864799999999995	179.193	25.083879181354423
5	16.277	86.83072100000001	309.741	40.003717187331034
6	38.287	119.37569399999998	352.237	51.769057543201235
7	32.498	155.380476	479.07	68.10712787083477
8	64.738	211.81956300000002	581.393	86.0857998917186
9	43.956	275.447877	776.335	117.33260880797619

3	2.418	15.041257000000002	49.834	9.21725679884459
4	2.524	26.110187999999997	131.185	14.294419963424431
5	2.657	39.64102599999999	163.556	20.237780036261903
6	2.873	53.150671	167.664	23.770880135391927
7	2.958	68.41501800000002	292.389	30.739262527562563
8	3.325	88.64853500000001	282.589	38.622217631196754
9	3.428	109.45497600000002	388.997	48.30057164026319

inline
3	5.579	29.487506	69.674	14.807561381065348
4	22.011	55.01674799999999	178.867	25.017065626709087
5	15.66	86.069656	309.31	39.9876762068276
6	37.295	118.930024	351.965	51.81162927271551
7	31.781	154.837103	478.808	68.14567866291173
8	64.454	211.251742	580.983	86.07057185129096
9	43.7	274.68910600000004	775.706	117.23253245130246

3	1.416	14.388435000000001	49.111	9.233891332526921
4	1.815	25.371595000000003	130.088	14.25710825542058
5	1.619	38.81744000000001	162.648	20.19863226913999
6	2.216	52.139351000000005	166.422	23.555620148541635
7	2.017	67.45732299999999	291.609	30.58837941774747
8	2.341	88.04786499999999	282.131	38.58184083154573
9	2.712	108.24944899999998	387.246	48.15320865060553
